"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000145041",545.378296419738,0.0931208107739631,0.0832657783204586,1.11835633620785,0.263414834959237,0.363612471861605,"DCAF1","9730","DDB1 and CUL4 associated factor 1"
"ENSG00000047597",1.78367160377735,-1.56571107047892,1.40027274737739,-1.11814721339924,0.263504124719295,0.363668371480542,"XK","7504","X-linked Kx blood group antigen, Kell and VPS13A binding protein"
"ENSG00000144481",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090966,0.363668371480542,"TRPM8","79054","transient receptor potential cation channel subfamily M member 8"
"ENSG00000241935",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090966,0.363668371480542,"HOGA1","112817","4-hydroxy-2-oxoglutarate aldolase 1"
"ENSG00000185958",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090966,0.363668371480542,"FAM186A","121006","family with sequence similarity 186 member A"
"ENSG00000087250",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090966,0.363668371480542,"MT3","4504","metallothionein 3"
"ENSG00000129673",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090966,0.363668371480542,"AANAT","15","aralkylamine N-acetyltransferase"
"ENSG00000188992",0.535208024247984,-2.62536492993591,2.34857227921284,-1.11785570883764,0.263628624090966,0.363668371480542,"LIPI","149998","lipase I"
"ENSG00000159082",408.900031810642,0.104067141218869,0.0931238462772485,1.1175133478598,0.263774895661683,0.363835982842265,"SYNJ1","8867","synaptojanin 1"
"ENSG00000181035",190.783250097589,-0.146582828752154,0.131183946268264,-1.11738389430975,0.263830218458748,0.363878124979721,"SLC25A42","284439","solute carrier family 25 member 42"
"ENSG00000100351",1.36442707106227,-1.80056386081513,1.61203286979873,-1.11695232432818,0.26401471044664,0.364098394335444,"GRAP2","9402","GRB2 related adaptor protein 2"
"ENSG00000135766",793.014745015888,-0.0785978850150405,0.0704045904886234,-1.11637443623426,0.264261891317459,0.364405067441423,"EGLN1","54583","egl-9 family hypoxia inducible factor 1"
"ENSG00000134490",182.426240808072,0.152184834870277,0.136350835168923,1.11612689927228,0.264367819440916,0.364516920178999,"SLC35D4","85019","solute carrier family 35 member D4"
"ENSG00000205464",19.8075703848743,-0.445728258032768,0.399434582882235,-1.11589801467987,0.264465791728516,0.364617783246541,NA,NA,NA
"ENSG00000214140",6.40703791165342,0.792878151979267,0.710605880640178,1.11577763930826,0.264517327521549,0.364654611607691,"PRCD","768206","photoreceptor disc component"
"ENSG00000205078",2.29189464429488,-1.35410384546005,1.21378932596271,-1.11560039003148,0.264593225097323,0.364725014232868,"SYCE1L","100130958","synaptonemal complex central element protein 1 like"
"ENSG00000166575",216.744651961497,-0.13697232233105,0.122848985049107,-1.11496503024666,0.264865407467003,0.365065944425809,"TMEM135","65084","transmembrane protein 135"
"ENSG00000163359",143629.971423282,-0.0418989531890002,0.0376316878734476,-1.11339553330435,0.265538592513885,0.36595946374228,"COL6A3","1293","collagen type VI alpha 3 chain"
"ENSG00000132357",134.626246168992,0.174335556404427,0.156671939435201,1.11274269682818,0.265818952348777,0.366311483114778,"CARD6","84674","caspase recruitment domain family member 6"
"ENSG00000136425",25.9200555779773,0.385993504880339,0.347162027217932,1.11185404686565,0.266200909424929,0.366798865821605,"CIB2","10518","calcium and integrin binding family member 2"
"ENSG00000204880",0.572594385023951,-2.70309200696857,2.43126735592455,-1.11180368558876,0.266222566874741,0.366798865821605,"KRTAP4-8","728224","keratin associated protein 4-8"
"ENSG00000064218",1.03429569366274,2.09511358508792,1.88471508727503,1.11163411341769,0.266295498897784,0.366864942212177,"DMRT3","58524","doublesex and mab-3 related transcription factor 3"
"ENSG00000140307",652.175813445899,0.0841059592708876,0.0756641613588317,1.11156930520939,0.266323376169806,0.366868941854318,"GTF2A2","2958","general transcription factor IIA subunit 2"
"ENSG00000174652",197.491158660936,0.148811308364424,0.133973304355337,1.11075343763808,0.26667449366406,0.367318172707458,"ZNF266","10781","zinc finger protein 266"
"ENSG00000130643",5.74688143274698,0.823037374316997,0.74114914178794,1.11048819719539,0.266788711343169,0.367441043468137,"CALY","50632","calcyon neuron specific vesicular protein"
"ENSG00000112701",1123.80442849309,0.0675963393540678,0.0608764167831631,1.11038630270964,0.266832598030699,0.367467035255552,"SENP6","26054","SUMO specific peptidase 6"
"ENSG00000197933",47.9584092151784,0.287635214747518,0.259065662633641,1.11027919263187,0.266878736464705,0.367474415739664,"ZNF823","55552","zinc finger protein 823"
"ENSG00000100319",126.583462743705,-0.182281101372614,0.164179089737378,-1.1102577171319,0.266887987850679,0.367474415739664,"ZMAT5","55954","zinc finger matrin-type 5"
"ENSG00000177685",6.89646375373171,-0.771365668291708,0.695175152204848,-1.10959902097365,0.267171853347332,0.367830789660011,"CRACR2B","283229","calcium release activated channel regulator 2B"
"ENSG00000158079",97.1464711496609,-0.204997822676216,0.184772834340002,-1.10945866803666,0.26723236535069,0.367879622059941,"PTPDC1","138639","protein tyrosine phosphatase domain containing 1"
"ENSG00000138592",906.72216653882,0.0785909860643135,0.0708596871167483,1.10910715615816,0.267383958133218,0.368053817932625,"USP8","9101","ubiquitin specific peptidase 8"
"ENSG00000124194",0.920195656487876,-2.24039394790814,2.02099528646141,-1.10855970962252,0.267620167288656,0.36834444462385,"GDAP1L1","78997","ganglioside induced differentiation associated protein 1 like 1"
"ENSG00000067840",6.05093730358573,0.810847663297149,0.731691820931568,1.10818194231665,0.267783247817031,0.36853437422074,"PDZD4","57595","PDZ domain containing 4"
"ENSG00000143379",273.854394665818,0.12452183828247,0.112414676756366,1.10770089703094,0.267991011848076,0.368785757756275,"SETDB1","9869","SET domain bifurcated histone lysine methyltransferase 1"
"ENSG00000105321",365.578800185023,-0.10770208615256,0.0972597338461323,-1.1073656270019,0.268135880857259,0.368950551685382,"CCDC9","26093","coiled-coil domain containing 9"
"ENSG00000127884",1650.12479291768,-0.06449311039229,0.0583211594383048,-1.10582695909045,0.26880142390472,0.369831686537448,"ECHS1","1892","enoyl-CoA hydratase, short chain 1"
"ENSG00000175575",178.002245718695,-0.153413472661425,0.138758854043106,-1.10561213350585,0.268894435787307,0.369925010462215,"PAAF1","80227","proteasomal ATPase associated factor 1"
"ENSG00000155849",1.01505145854888,2.07194144045553,1.87493042727253,1.10507643927332,0.269126468691697,0.37020955380476,"ELMO1","9844","engulfment and cell motility 1"
"ENSG00000188783",9.77831122315552,-0.617832668414381,0.559190782526667,-1.10486919262643,0.269216273255921,0.370298413308004,"PRELP","5549","proline and arginine rich end leucine rich repeat protein"
"ENSG00000116580",822.36202802311,0.0767456532666661,0.0694720104418903,1.10469889641181,0.269290081771693,0.370365256176966,"GON4L","54856","gon-4 like"
"ENSG00000048545",1.38367130617613,-1.77111817242159,1.60346984621367,-1.10455346360506,0.269353125167993,0.370417282224099,"GUCA1A","2978","guanylate cyclase activator 1A"
"ENSG00000108798",6.26852525124436,-0.806212608194941,0.729981563006049,-1.10442872676808,0.269407205175566,0.370456973137608,"ABI3","51225","ABI family member 3"
"ENSG00000113296",5.35634378228025,-0.862072022460953,0.781020148083282,-1.10377693146148,0.269689914059159,0.370807712524305,"THBS4","7060","thrombospondin 4"
"ENSG00000142082",140.034394173126,-0.166296733814655,0.150668727691447,-1.1037242854749,0.269712757544057,0.370807712524305,"SIRT3","23410","sirtuin 3"
"ENSG00000138735",9186.38649981061,0.0595123680642332,0.0539333541992298,1.1034427386881,0.269834945319338,0.370809318550852,"PDE5A","8654","phosphodiesterase 5A"
"ENSG00000118004",0.588022045132604,2.6134733541566,2.36849778669915,1.10343077744601,0.26984013718915,0.370809318550852,"COLEC11","78989","collectin subfamily member 11"
"ENSG00000256977",0.588022045132604,2.6134733541566,2.36849778669915,1.10343077744601,0.26984013718915,0.370809318550852,"LIMS3","96626","LIM zinc finger domain containing 3"
"ENSG00000248592",0.588022045132604,2.6134733541566,2.36849778669915,1.10343077744601,0.26984013718915,0.370809318550852,"STIMATE-MUSTN1","100526772","STIMATE-MUSTN1 readthrough"
"ENSG00000255524",0.588022045132604,2.6134733541566,2.36849778669915,1.10343077744601,0.26984013718915,0.370809318550852,"NPIPB8","728734","nuclear pore complex interacting protein family member B8"
"ENSG00000246922",18.1294710779619,0.459671688953446,0.416918193694681,1.10254648491084,0.270224161025386,0.371256730137716,"UBAP1L","390595","ubiquitin associated protein 1 like"
"ENSG00000176788",3507.60485727296,0.0516894212972317,0.0468820162021468,1.1025426268861,0.270225837279692,0.371256730137716,"BASP1","10409","brain abundant membrane attached signal protein 1"
"ENSG00000103811",49.1438699164772,0.290814277033713,0.263775569798114,1.1025064878309,0.270241539507324,0.371256730137716,"CTSH","1512","cathepsin H"
"ENSG00000005075",478.786262112442,0.0973279122481607,0.0883128045715277,1.10208154661572,0.270426221140507,0.371475704933051,"POLR2J","5439","RNA polymerase II subunit J"
"ENSG00000184178",575.560560386237,-0.091316573838044,0.0828762916428652,-1.10184193848284,0.270530394206907,0.371584057120099,"SCFD2","152579","sec1 family domain containing 2"
"ENSG00000076356",110.913336674728,-0.189244868688832,0.171790563748644,-1.10160223332014,0.270634636981516,0.371692484784824,"PLXNA2","5362","plexin A2"
"ENSG00000112599",8.11318896368455,0.695078141479755,0.631172638942663,1.10124884792875,0.270788367126404,0.371868852303157,"GUCA1B","2979","guanylate cyclase activator 1B"
"ENSG00000122035",69.567861645759,0.241023886650688,0.218924617726989,1.10094465004963,0.270920747583908,0.372015870443785,"RASL11A","387496","RAS like family 11 member A"
"ENSG00000123700",228.56260304918,-0.133850798756496,0.12159849526175,-1.10076032165014,0.27100098496434,0.372091267326494,"KCNJ2","3759","potassium inwardly rectifying channel subfamily J member 2"
"ENSG00000140859",1203.3840391386,0.0670949669455138,0.0609720646076981,1.10042143688608,0.271148542567166,0.372259073860903,"KIFC3","3801","kinesin family member C3"
"ENSG00000180881",13.7367152237475,0.525526451722921,0.477629806096654,1.10027985066027,0.271210208508799,0.372308939631273,"CAPS2","84698","calcyphosine 2"
"ENSG00000011478",270.403590750442,-0.124389322746803,0.113085274068814,-1.09996039511839,0.27134937828801,0.37246518099896,"QPCTL","54814","glutaminyl-peptide cyclotransferase like"
"ENSG00000069399",336.216020087232,0.125723556698203,0.114387216643432,1.0991049558458,0.271722288513225,0.372942204826616,"BCL3","602","BCL3 transcription coactivator"
"ENSG00000136682",172.033497588457,-0.165238026471268,0.150445718166359,-1.09832322571356,0.272063373579554,0.373375463180461,"ZNG1B","150472","Zn regulated GTPase metalloprotein activator 1B"
"ENSG00000109381",338.118856636675,0.11630307960385,0.105946070062241,1.09775737349695,0.272310449421777,0.37367963587164,"ELF2","1998","E74 like ETS transcription factor 2"
"ENSG00000280273",2.10993256904715,1.46160403269861,1.33186093819274,1.0974148957938,0.272460064753066,0.373850023465583,NA,NA,NA
"ENSG00000163576",2.87122696040636,1.18517642414913,1.08017995352588,1.0972027580039,0.272552767799262,0.373942295598315,"EFHB","151651","EF-hand domain family member B"
"ENSG00000127364",1.05666938907738,2.12693079800573,1.93991586685899,1.09640362983862,0.272902176175169,0.374386717222006,"TAS2R4","50832","taste 2 receptor member 4"
"ENSG00000163040",43.2887670880862,-0.300100519574726,0.273768503805868,-1.09618351053096,0.272998474272284,0.374483853493309,"CCDC74A","90557","coiled-coil domain containing 74A"
"ENSG00000113739",7428.89115110813,0.0533574874114401,0.0486784826078121,1.09612059688313,0.273026002091516,0.374486645259045,"STC2","8614","stanniocalcin 2"
"ENSG00000130940",4.15740417674339,-0.976775926017451,0.891322406776995,-1.09587273762078,0.273134471197516,0.374600446446784,"CASZ1","54897","castor zinc finger 1"
"ENSG00000132182",10.5935082601008,-0.612476926869958,0.558966465284642,-1.09573107674369,0.27319647859855,0.374650510699468,"NUP210","23225","nucleoporin 210"
"ENSG00000129749",7.00196185624394,-0.735954420766147,0.671710793534442,-1.09564179681208,0.273235562904192,0.37466913274177,"CHRNA10","57053","cholinergic receptor nicotinic alpha 10 subunit"
"ENSG00000164002",80.8534247558679,0.220095975213134,0.201202896772145,1.09390062839097,0.273998563141036,0.375680314778964,"EXO5","64789","exonuclease 5"
"ENSG00000165669",441.367870294669,0.100003646830603,0.0914403972208991,1.09364842968712,0.274109200141016,0.37576680244134,"FAM204A","63877","family with sequence similarity 204 member A"
"ENSG00000143632",2.15625975710059,-1.36801946904557,1.25093669550123,-1.09359608201231,0.274132168357042,0.37576680244134,"ACTA1","58","actin alpha 1, skeletal muscle"
"ENSG00000240857",150.949070180485,-0.165503355987453,0.151351355078078,-1.09350428942029,0.274172446712548,0.37576680244134,"RDH14","57665","retinol dehydrogenase 14"
"ENSG00000184908",0.56087316491117,-2.67490235690705,2.44626168783249,-1.09346533537757,0.274189540869212,0.37576680244134,"CLCNKB","1188","chloride voltage-gated channel Kb"
"ENSG00000089127",0.56087316491117,-2.67490235690705,2.44626168783249,-1.09346533537757,0.274189540869212,0.37576680244134,"OAS1","4938","2'-5'-oligoadenylate synthetase 1"
"ENSG00000186448",272.659596265209,0.123476845692154,0.112969710441165,1.09300842863062,0.274390099078294,0.376006581666057,"ZNF197","10168","zinc finger protein 197"
"ENSG00000254470",355.785869935308,0.110459906378646,0.101066005304797,1.09294817822787,0.274416553336031,0.376007757532534,"AP5B1","91056","adaptor related protein complex 5 subunit beta 1"
"ENSG00000167397",367.907394522145,0.108064573899097,0.0989423553511253,1.09219730534611,0.274746386652747,0.37642458682418,"VKORC1","79001","vitamin K epoxide reductase complex subunit 1"
"ENSG00000162928",502.490618174653,0.092015936871153,0.0842774226136307,1.091821914073,0.274911384929782,0.376615522206332,"PEX13","5194","peroxisomal biogenesis factor 13"
"ENSG00000100290",1.39539252628891,-1.78532987364489,1.63627569787931,-1.09109355835252,0.275231717011318,0.37701920206045,"BIK","638","BCL2 interacting killer"
"ENSG00000143870",5681.01215111927,0.049805406726822,0.0456762506637056,1.09040050361221,0.275536760116405,0.377401865371561,"PDIA6","10130","protein disulfide isomerase family A member 6"
"ENSG00000126733",65.1815628941926,0.24072658294325,0.22085959537536,1.08995301985465,0.27573383942001,0.377636593425317,"DACH2","117154","dachshund family transcription factor 2"
"ENSG00000143793",148.682845132145,-0.162798317065546,0.149371581838626,-1.08988815048786,0.275762416949088,0.37764052437607,"C1orf35","79169","chromosome 1 open reading frame 35"
"ENSG00000259431",46.6069507358579,-0.288027487337863,0.264361540030714,-1.08952114329641,0.275924136227494,0.377826767447976,"THTPA","79178","thiamine triphosphatase"
"ENSG00000132128",2098.55020409459,-0.0549906534167485,0.0504896850962503,-1.08914629417707,0.276089377765406,0.37801779843171,"LRRC41","10489","leucine rich repeat containing 41"
"ENSG00000105063",2360.56544649185,-0.052570626269701,0.048272886857468,-1.08903008897982,0.27614061721182,0.378052718251784,"PPP6R1","22870","protein phosphatase 6 regulatory subunit 1"
"ENSG00000187944",3.2738437543519,1.13647450681546,1.04388545420494,1.08869656362924,0.276287717686234,0.378218858709419,"C2orf66","401027","chromosome 2 open reading frame 66"
"ENSG00000102128",0.584892584831822,2.60488466952662,2.39371327713149,1.08821916743854,0.276498364975769,0.378443333245107,"RAB40AL","282808","RAB40A like"
"ENSG00000244274",3.30783878536349,-1.06859776886842,0.981979183836893,-1.08820816821502,0.276503219586095,0.378443333245107,"DBNDD2","55861","dysbindin domain containing 2"
"ENSG00000153317",2847.913755176,-0.049194328008765,0.0452276316484133,-1.08770515315035,0.276725292089577,0.378711993739135,"ASAP1","50807","ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
"ENSG00000137834",160.936892269156,-0.162646376224265,0.149633147312038,-1.08696755462271,0.277051148933008,0.379122624855695,"SMAD6","4091","SMAD family member 6"
"ENSG00000164008",99.3150932919209,-0.202687153770961,0.186501976355686,-1.08678287346622,0.27713277842694,0.379199004758918,"C1orf50","79078","chromosome 1 open reading frame 50"
"ENSG00000138336",69.7078597781521,-0.241323266169244,0.222241214288652,-1.08586189533597,0.277540097475971,0.379704761697994,"TET1","80312","tet methylcytosine dioxygenase 1"
"ENSG00000188807",341.694439198546,0.112623707100637,0.103721283352245,1.0858302506551,0.277554100143843,0.379704761697994,"TMEM201","199953","transmembrane protein 201"
"ENSG00000183647",46.2379067054978,-0.292357230671457,0.269311886991127,-1.08557120867483,0.277668743464061,0.37982622604405,"ZNF530","348327","zinc finger protein 530"
"ENSG00000271698",0.992677763134235,2.04306384907278,1.88256901712357,1.08525309324087,0.277809574831097,0.37991274011067,NA,NA,NA
"ENSG00000182771",0.992677763134235,2.04306384907278,1.88256901712357,1.08525309324087,0.277809574831097,0.37991274011067,"GRID1","2894","glutamate ionotropic receptor delta type subunit 1"
"ENSG00000168748",0.992677763134235,2.04306384907278,1.88256901712357,1.08525309324087,0.277809574831097,0.37991274011067,"CA7","766","carbonic anhydrase 7"
"ENSG00000101842",1.98787735953984,1.48471332013809,1.36837961559216,1.0850156661356,0.277914716743884,0.380021147628005,"VSIG1","340547","V-set and immunoglobulin domain containing 1"
"ENSG00000158793",196.45978779047,-0.139020003003116,0.128235485811649,-1.08409932027167,0.278320764204001,0.380540955524644,"NIT1","4817","nitrilase 1"
"ENSG00000090661",76.2151366621255,0.221818693357712,0.204623265293715,1.08403456977052,0.278349471448628,0.380544786931628,"CERS4","79603","ceramide synthase 4"
"ENSG00000137802",609.877072794369,-0.0846345225054236,0.0780810314124232,-1.08393192270201,0.27839498433002,0.380571591271914,"MAPKBP1","23005","mitogen-activated protein kinase binding protein 1"
"ENSG00000157881",435.476343889853,-0.0980653785974381,0.0905104466725349,-1.08347027556097,0.278599737549802,0.380816055141583,"PANK4","55229","pantothenate kinase 4 (inactive)"
"ENSG00000198908",119.346834237324,0.182297882946324,0.168325154046529,1.08301034375369,0.278803831840856,0.381059572919815,"GPRASP3","80823","G protein-coupled receptor associated sorting protein family member 3"
"ENSG00000185917",124.72470482325,0.17266097515401,0.159524700923804,1.08234633354041,0.279098665104581,0.381427052785031,"SETD4","54093","SET domain containing 4"
"ENSG00000177398",1.96879510937374,1.4276087317741,1.32018695299807,1.08136861111381,0.279533178455489,0.381985338745221,"UMODL1","89766","uromodulin like 1"
"ENSG00000213221",3.57259931062719,1.07758911592189,0.99667279615908,1.08118644360982,0.279614187006521,0.382060497360784,"DNLZ","728489","DNL-type zinc finger"
"ENSG00000113262",0.993617887638223,2.12836173931653,1.96912445570158,1.0808670488825,0.279756258010776,0.382219069027,"GRM6","2916","glutamate metabotropic receptor 6"
"ENSG00000198791",1364.3485706277,-0.063178029944047,0.0584841472776089,-1.08025905967574,0.280026835229066,0.382553167443038,"CNOT7","29883","CCR4-NOT transcription complex subunit 7"
"ENSG00000168679",325.852884038687,-0.114739534571813,0.106266651352832,-1.07973228770378,0.280261411570752,0.382838026406393,"SLC16A4","9122","solute carrier family 16 member 4"
"ENSG00000166546",0.967012622471048,2.04314778584485,1.89347581981388,1.07904614596329,0.280567156850156,0.3832200403653,"BEAN1","146227","brain expressed associated with NEDD4 1"
"ENSG00000161960",35.8059446536496,0.31627956486296,0.293206170623976,1.07869341286331,0.280724423115743,0.383399198174997,"EIF4A1","1973","eukaryotic translation initiation factor 4A1"
"ENSG00000132313",525.949248119866,0.0901266665767898,0.0835822163364472,1.07829955374716,0.280900096164218,0.383603459389454,"MRPL35","51318","mitochondrial ribosomal protein L35"
"ENSG00000160408",1115.37816602556,0.0657134930662398,0.0609587009052823,1.07800022130303,0.281033657373197,0.383750179105062,"ST6GALNAC6","30815","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"
"ENSG00000105464",10.81641324133,0.578162802014672,0.536505102694719,1.07764641773343,0.281191579013909,0.383903740288196,"GRIN2D","2906","glutamate ionotropic receptor NMDA type subunit 2D"
"ENSG00000105711",155.27322387296,0.156644638165888,0.145360157955736,1.07763117740687,0.281198382947651,0.383903740288196,"SCN1B","6324","sodium voltage-gated channel beta subunit 1"
"ENSG00000108688",19.1738414614681,0.459081709363611,0.426069284178871,1.07748135434912,0.281265276318864,0.383959381946298,"CCL7","6354","C-C motif chemokine ligand 7"
"ENSG00000072134",717.392572189869,-0.0784149340874123,0.0727825525635212,-1.07738642470633,0.281307666330902,0.383981566474721,"EPN2","22905","epsin 2"
"ENSG00000084764",436.226616467677,0.0977158754562868,0.0907644266228246,1.07658781190068,0.281664451650317,0.384432852805274,"MAPRE3","22924","microtubule associated protein RP/EB family member 3"
"ENSG00000095574",198.933096952853,-0.141940321578536,0.131903475148172,-1.0760923578328,0.281885953139092,0.384699428800935,"IKZF5","64376","IKAROS family zinc finger 5"
"ENSG00000163393",2.42274218464566,1.27072767747949,1.18127980286323,1.07572115801815,0.282051981973406,0.384890256868493,"SLC22A15","55356","solute carrier family 22 member 15"
"ENSG00000259529",4.67150642306269,0.90285615258307,0.83935538818482,1.07565420475298,0.282081935632625,0.384895377525846,NA,NA,NA
"ENSG00000136866",44.7149021183068,-0.283472111934555,0.263670575088242,-1.07509953220865,0.282330168893991,0.385198307890103,"ZFP37","7539","ZFP37 zinc finger protein"
"ENSG00000168792",198.959748031066,0.145248576859868,0.135142123133954,1.0747838904077,0.282471494548811,0.385281722601367,"ABHD15","116236","abhydrolase domain containing 15"
"ENSG00000116251",3157.32757952669,-0.0522626741366114,0.0486267563682959,-1.07477195766004,0.282476838265282,0.385281722601367,"RPL22","6146","ribosomal protein L22"
"ENSG00000255150",10.8969639614543,-0.584074709314663,0.543458265222916,-1.07473700685201,0.282492490311182,0.385281722601367,"EID3","493861","EP300 interacting inhibitor of differentiation 3"
"ENSG00000032219",273.031601749665,0.120037393032323,0.111690880472327,1.07472868442525,0.282496217436306,0.385281722601367,"ARID4A","5926","AT-rich interaction domain 4A"
"ENSG00000281527",1.44756496291014,1.69766153096574,1.58008424655029,1.07441203510012,0.282638050796772,0.385439376736408,NA,NA,NA
"ENSG00000132016",2.6303878820907,-1.23695847221934,1.15209947950406,-1.07365595959804,0.282976906844407,0.385795934669722,"BRME1","79173","break repair meiotic recombinase recruitment factor 1"
"ENSG00000197361",6.09397859239153,-0.786300369000132,0.732361034023169,-1.07365129010299,0.282979000462125,0.385795934669722,"FBXL22","283807","F-box and leucine rich repeat protein 22"
"ENSG00000169989",0.97014208277183,2.04942470634694,1.90893779517787,1.07359428448845,0.283004560381274,0.385795934669722,"TIGD4","201798","tigger transposable element derived 4"
"ENSG00000171056",0.97014208277183,2.04942470634694,1.90893779517787,1.07359428448845,0.283004560381274,0.385795934669722,"SOX7","83595","SRY-box transcription factor 7"
"ENSG00000180720",1.466809198024,1.7152487359437,1.59779802172189,1.0735078605838,0.283043313723629,0.385812960805429,"CHRM4","1132","cholinergic receptor muscarinic 4"
"ENSG00000268750",0.916387937383223,-2.17174903420817,2.02420686003845,-1.07288888160715,0.283320975179409,0.386123736457772,NA,NA,NA
"ENSG00000184156",2.5839340646799,-1.26611063685425,1.18010195683078,-1.0728824145453,0.283323877146244,0.386123736457772,"KCNQ3","3786","potassium voltage-gated channel subfamily Q member 3"
"ENSG00000148541",23.1215450202968,-0.401726494696793,0.374998733202473,-1.07127427142504,0.284046124826575,0.387072131141224,"FAM13C","220965","family with sequence similarity 13 member C"
"ENSG00000224420",1.9299589662735,-1.49865110837707,1.39997841934118,-1.07048157862484,0.284402596451503,0.387521949900063,"ADM5","199800","adrenomedullin 5 (putative)"
"ENSG00000156411",736.864501229309,0.0801734055462841,0.0749326419899001,1.06993966070341,0.284646469505014,0.387818274627032,"ATP5MJ","9556","ATP synthase membrane subunit j"
"ENSG00000114631",75.4492899692426,0.229660340519724,0.214669263386206,1.06983336550863,0.284694320894315,0.387847498278539,"PODXL2","50512","podocalyxin like 2"
"ENSG00000073350",5.3264349098278,0.852280193262032,0.796710118296253,1.06974942791566,0.284732111306068,0.387863011413773,"LLGL2","3993","LLGL scribble cell polarity complex component 2"
"ENSG00000175556",0.929626261695081,2.04327260916422,1.91019496203542,1.06966704958063,0.284769203007637,0.387877569975168,"LONRF3","79836","LON peptidase N-terminal domain and ring finger 3"
"ENSG00000241697",20.5746410160423,0.42530123077552,0.397651008795817,1.06953389119629,0.284829165866031,0.38792327522455,"TMEFF1","8577","transmembrane protein with EGF like and two follistatin like domains 1"
"ENSG00000140153",349.125211708276,-0.104866493001262,0.0980605850222391,-1.06940513334159,0.284887155233469,0.387966284451624,"WDR20","91833","WD repeat domain 20"
"ENSG00000274276",1.34628494540016,-1.73658343172324,1.62416307822066,-1.06921740495773,0.28497171778403,0.388045470360344,"LOC102724560","102724560","cystathionine beta-synthase like"
"ENSG00000131097",0.973433528020376,2.01996231448275,1.88950768540487,1.06904159749418,0.285050925929586,0.38811735118228,"HIGD1B","51751","HIG1 hypoxia inducible domain family member 1B"
"ENSG00000269313",11.1988067178764,0.577831032729418,0.540597135347585,1.06887549886459,0.285125773542947,0.388183282052445,"MAGIX","79917","MAGI family member, X-linked"
"ENSG00000136732",642.707468560855,-0.0841135784647264,0.0787445132125318,-1.06818335694963,0.285437810644212,0.388572091406124,"GYPC","2995","glycophorin C (Gerbich blood group)"
"ENSG00000157800",832.622956368872,-0.0822506270576563,0.0770112197017022,-1.06803433806462,0.285505022753926,0.388627574523273,"SLC37A3","84255","solute carrier family 37 member 3"
"ENSG00000081154",1989.50259201251,0.0584496344757367,0.0547443103810156,1.06768418615437,0.285662994158959,0.388806576873446,"PCNP","57092","PEST proteolytic signal containing nuclear protein"
"ENSG00000075790",897.59275009091,0.0727593274636849,0.0681666755519261,1.06737385789425,0.285803048455845,0.388961161924807,"BCAP29","55973","B cell receptor associated protein 29"
"ENSG00000125755",1388.39030473645,0.0647192219197422,0.0607286074786309,1.0657122665379,0.286553730872674,0.389946670358461,"SYMPK","8189","symplekin scaffold protein"
"ENSG00000173281",160.681911444497,-0.15770674092148,0.148094653611284,-1.06490502577781,0.286918910498707,0.390407446760468,"PPP1R3B","79660","protein phosphatase 1 regulatory subunit 3B"
"ENSG00000243414",3.78397577966851,-0.979237984578288,0.919642576356343,-1.06480279377458,0.286965180623256,0.390434241303661,"TICAM2","353376","TIR domain containing adaptor molecule 2"
"ENSG00000123144",1468.13201862325,0.0606634920549007,0.0569811065593753,1.06462467505239,0.287045809050765,0.390442307270871,"TRIR","79002","telomerase RNA component interacting RNase"
"ENSG00000116459",1915.13337989538,-0.0564823546246449,0.0530555753924564,-1.06458848493943,0.2870621929815,0.390442307270871,"ATP5PB","515","ATP synthase peripheral stalk-membrane subunit b"
"ENSG00000141985",2672.27843053532,0.05261818756039,0.0494282092816123,1.06453760565355,0.287085228038947,0.390442307270871,"SH3GL1","6455","SH3 domain containing GRB2 like 1, endophilin A2"
"ENSG00000261678",1.45069442321092,1.70365300720147,1.60040638861371,1.06451275083774,0.287096481247004,0.390442307270871,"SCRT1","83482","scratch family transcriptional repressor 1"
"ENSG00000169507",4.03388562451865,0.948169121407644,0.89072105330485,1.06449613814521,0.287104002936688,0.390442307270871,"SLC38A11","151258","solute carrier family 38 member 11"
"ENSG00000071909",0.932755721995863,2.04955932706345,1.92580914435483,1.06425879899437,0.287211476950276,0.390493429665619,"MYO3B","140469","myosin IIIB"
"ENSG00000174944",0.932755721995863,2.04955932706345,1.92580914435483,1.06425879899437,0.287211476950276,0.390493429665619,"P2RY14","9934","purinergic receptor P2Y14"
"ENSG00000269693",7.29824302499559,0.694615880087639,0.652689080168089,1.06423701758386,0.287221341561403,0.390493429665619,NA,NA,NA
"ENSG00000080709",253.361027888763,0.133188826668197,0.125238359378622,1.06348268477024,0.287563113417491,0.390921907838511,"KCNN2","3781","potassium calcium-activated channel subfamily N member 2"
"ENSG00000059758",1215.8842969774,-0.0677385317160783,0.0637059100021356,-1.06330059038176,0.28764565753687,0.390997937375463,"CDK17","5128","cyclin dependent kinase 17"
